,zcr_f0,zcr_f1,zcr_f2,zcr_f3,zcr_f4,zcr_f5,rms_f0,rms_f1,rms_f2,rms_f3,rms_f4,rms_f5,rf30_f0,rf30_f1,rf30_f2,rf30_f3,rf30_f4,rf30_f5,rf50_f0,rf50_f1,rf50_f2,rf50_f3,rf50_f4,rf50_f5,rf70_f0,rf70_f1,rf70_f2,rf70_f3,rf70_f4,rf70_f5,rf85_f0,rf85_f1,rf85_f2,rf85_f3,rf85_f4,rf85_f5,mfcc1_f0,mfcc1_f1,mfcc1_f2,mfcc1_f3,mfcc1_f4,mfcc1_f5,mfcc2_f0,mfcc2_f1,mfcc2_f2,mfcc2_f3,mfcc2_f4,mfcc2_f5,mfcc3_f0,mfcc3_f1,mfcc3_f2,mfcc3_f3,mfcc3_f4,mfcc3_f5,mfcc4_f0,mfcc4_f1,mfcc4_f2,mfcc4_f3,mfcc4_f4,mfcc4_f5,mfcc5_f0,mfcc5_f1,mfcc5_f2,mfcc5_f3,mfcc5_f4,mfcc5_f5,mfcc6_f0,mfcc6_f1,mfcc6_f2,mfcc6_f3,mfcc6_f4,mfcc6_f5,mfcc7_f0,mfcc7_f1,mfcc7_f2,mfcc7_f3,mfcc7_f4,mfcc7_f5,mfcc8_f0,mfcc8_f1,mfcc8_f2,mfcc8_f3,mfcc8_f4,mfcc8_f5,mfcc9_f0,mfcc9_f1,mfcc9_f2,mfcc9_f3,mfcc9_f4,mfcc9_f5,mfcc10_f0,mfcc10_f1,mfcc10_f2,mfcc10_f3,mfcc10_f4,mfcc10_f5,mfcc11_f0,mfcc11_f1,mfcc11_f2,mfcc11_f3,mfcc11_f4,mfcc11_f5,mfcc12_f0,mfcc12_f1,mfcc12_f2,mfcc12_f3,mfcc12_f4,mfcc12_f5,mfcc13_f0,mfcc13_f1,mfcc13_f2,mfcc13_f3,mfcc13_f4,mfcc13_f5,sentiment
0,0.13530406993138452,0.1014193063257825,0.14221261396747814,0.20481248237616317,0.20979415358586334,0.1306043801109127,0.06147458351133167,0.0538817382679889,0.06785559027507249,0.07452098514056922,0.04842823541052983,0.04035323944452542,1122.2929786634081,802.0819625904691,977.2135539054423,1040.4267318356988,1143.018610771689,710.8891813140333,2052.8738603252186,1132.6557947175486,2147.1754864178965,2109.869348622991,2350.286681079049,1124.3655418742362,4856.015602970204,1203.1229438857035,2954.438857035436,3746.1580035717643,6601.113826487452,1640.4337813704296,7912.010057336216,3639.420998214118,4508.8612651565,7087.129899426638,8438.44111288655,4348.237616317323,52.894874572753906,9.843132972717285,53.128265380859375,94.06367492675781,76.82032775878906,23.052696228027344,29.02074432373047,77.94795227050781,60.7016487121582,28.446632385253906,21.98343276977539,87.21968841552734,-37.61559295654297,-37.00434112548828,-53.230438232421875,-49.70719909667969,-32.740020751953125,-40.478416442871094,-44.516212463378906,-45.706451416015625,9.610949516296387,-28.74512481689453,-75.79335021972656,-60.40275192260742,-35.16502380371094,-70.72238159179688,-33.37920379638672,-27.271465301513672,-44.67039489746094,-33.82415771484375,-44.58690643310547,-28.786998748779297,-52.07373809814453,-38.890838623046875,-32.83152770996094,-38.89103698730469,-35.438331604003906,-20.89373779296875,-35.41203308105469,-35.49262619018555,-37.78739547729492,-18.136371612548828,-32.26253890991211,-26.11813735961914,-12.401060104370117,-5.926740646362305,-25.445737838745117,-25.214771270751953,-55.2579460144043,-62.378578186035156,-33.19438171386719,-30.330909729003906,-44.37266159057617,-41.075836181640625,-12.363794326782227,-26.580108642578125,-33.577056884765625,-24.614032745361328,-18.69198226928711,-16.701641082763672,-25.077625274658203,-26.36637306213379,-24.72998809814453,-30.969867706298828,-24.396663665771484,-21.085994720458984,-5.123280048370361,-1.5575913190841675,-7.126062393188477,-8.327110290527344,-15.850817680358887,-9.907937049865723,-24.21798324584961,-17.855587005615234,-15.430546760559082,-11.734724998474121,-28.136375427246094,-18.260759353637695,anger
1,0.305886524822695,0.2076595744680851,0.14397163120567377,0.2073049645390071,0.2523404255319149,0.3201418439716312,0.06154986765617768,0.06071120431033022,0.07521283039105413,0.06841098749022265,0.057782318960166876,0.05513572954748985,2017.340425531915,1285.468085106383,1041.5106382978722,1398.063829787234,1491.8936170212767,1452.7978723404256,3179.2659574468084,2406.7340425531916,1729.595744680851,2048.6170212765956,2147.1382978723404,2093.968085106383,5922.223404255319,6422.648936170212,2816.4574468085107,3226.18085106383,3226.18085106383,3290.2978723404253,7944.255319148936,8039.648936170212,3437.2978723404253,5892.510638297872,5284.180851063829,6275.648936170212,55.73340606689453,68.1053695678711,44.57299041748047,68.77264404296875,73.59991455078125,-30.484983444213867,5.891489028930664,46.46228790283203,96.03047180175781,40.95191955566406,25.66646957397461,58.65895462036133,-40.89106750488281,-29.905813217163086,-84.33352661132812,-76.1219711303711,-91.83201599121094,-56.099586486816406,-17.383176803588867,-47.82518768310547,1.8075599670410156,-29.17955780029297,-21.420719146728516,-8.215194702148438,-27.923006057739258,-14.056707382202148,-19.196794509887695,-18.98017120361328,0.2752365171909332,-2.186816692352295,-38.42390441894531,-18.243022918701172,-20.15574836730957,-26.897266387939453,-10.963841438293457,-3.236968517303467,-16.06365394592285,-12.125146865844727,2.237973213195801,-7.03596305847168,-12.77340316772461,-22.790679931640625,3.3016161918640137,-0.5630159974098206,-4.966556549072266,-9.07528305053711,-13.001742362976074,-0.9929046630859375,-25.388757705688477,-32.70240783691406,-20.195880889892578,-36.728248596191406,-35.05320358276367,-26.21355438232422,6.532472610473633,7.933400630950928,14.400863647460938,10.049631118774414,-1.527828335762024,-0.7938553094863892,-23.07384490966797,-25.997739791870117,-15.061030387878418,-31.375232696533203,-17.13719367980957,-12.786721229553223,-2.7664809226989746,-12.801713943481445,-5.353405475616455,-4.5062103271484375,21.06374168395996,1.6508002281188965,-16.002723693847656,-14.417512893676758,1.0328214168548584,3.597398042678833,14.867119789123535,-4.04549503326416,anger
2,0.002784435358804455,0.022945157197236714,0.08998308191174398,0.1855702805582969,0.14359227407302974,0.02706894120964331,0.009685027563540468,0.03744821158038065,0.07088805219889069,0.08164655863450629,0.08765026728376961,0.06882675602799825,2.3315240377837307,691.6854645425067,747.6420414493163,1262.9088537995208,943.4900606231496,541.6907514450867,4.6630480755674615,1168.093542929649,1488.2895107852812,1952.2627943042437,2003.5563231354859,847.1204003947554,995.5607641336529,2458.9806851825742,2771.4049062455942,3111.0302410827576,3632.5144508670523,1447.8764274636967,5868.44600310165,6950.2731566333005,5734.771958268716,5269.244325391231,6490.185746510644,2723.220076131397,-387.3358154296875,10.312471389770508,161.49513244628906,173.5600128173828,204.82156372070312,42.10094451904297,57.309783935546875,96.7193374633789,90.54430389404297,64.14024353027344,62.92934036254883,144.14324951171875,27.635330200195312,-2.0229923725128174,-19.33734130859375,-52.73786926269531,-25.87514305114746,-20.44995880126953,6.681255340576172,-31.288330078125,-15.676813125610352,1.373691439628601,-7.781160831451416,-26.584312438964844,13.586360931396484,-7.819284439086914,-8.738615989685059,-2.464235544204712,-13.165027618408203,0.17648100852966309,10.044910430908203,-6.9668474197387695,-11.818146705627441,-8.189454078674316,-15.581378936767578,-47.47565460205078,1.4379991292953491,9.3840913772583,-2.674666404724121,-19.74578857421875,-29.883365631103516,-14.494071006774902,1.9572079181671143,3.2306737899780273,-13.719124794006348,-12.103940963745117,-7.383193492889404,8.371623039245605,-4.74207878112793,-27.413606643676758,-20.79045867919922,-30.473201751708984,-20.902572631835938,-39.844757080078125,8.40229606628418,-1.232469081878662,5.698030948638916,-7.868005752563477,-13.346471786499023,-0.772917628288269,4.717741012573242,-6.523451328277588,-3.310783624649048,-11.703866958618164,-13.831888198852539,-7.411765098571777,2.9264135360717773,5.674931526184082,-0.5494358539581299,-14.695734024047852,-16.021854400634766,-16.390865325927734,3.715517520904541,4.582704544067383,-4.886164665222168,-9.269552230834961,-5.556011199951172,1.4663770198822021,anger
3,0.11907694834524103,0.09049848074238317,0.13907366346390737,0.19216555801921656,0.13258602282992527,0.10581423996058142,0.12946670084237275,0.10710460710252215,0.09079215770316187,0.12921437476659073,0.13530427755594904,0.07782926991155355,653.6954915003696,685.3843311160384,472.61640798226165,1386.1603843311161,648.2631189948263,544.1426459719142,1646.9142645971915,2614.7819660014784,747.8566149297857,3918.551367331855,1071.0827790096082,1184.2572062084257,4107.779009608278,3084.682187730968,1726.5890613451588,6539.671101256467,2139.449371766445,4612.084257206208,6428.3074648928305,4463.59940872136,6452.7531411677755,8172.09903917221,3891.389504804139,7236.825572801183,179.3504638671875,152.92120361328125,43.831207275390625,186.52503967285156,149.5790557861328,144.04364013671875,56.56238555908203,72.14193725585938,91.91986083984375,1.4322410821914673,85.63127899169922,67.84890747070312,-15.873872756958008,-20.088720321655273,46.54417037963867,-17.503768920898438,-52.831298828125,16.729990005493164,-0.23686084151268005,42.69316101074219,-23.90840721130371,-27.522470474243164,-35.53076171875,-5.519063949584961,-34.814605712890625,-24.767566680908203,-68.2945327758789,-49.914058685302734,-50.11250305175781,-19.4705810546875,-18.22927474975586,-54.06279373168945,-36.911216735839844,-54.58263397216797,-50.79349136352539,-16.527790069580078,-41.97358703613281,-15.032562255859375,-11.314332008361816,-63.07367706298828,-24.32708168029785,-40.146453857421875,-21.215295791625977,10.605390548706055,-13.668489456176758,-30.114627838134766,-22.56464195251465,-17.316619873046875,-32.200416564941406,-42.765953063964844,-35.170082092285156,-39.91143035888672,-39.92198181152344,-30.938175201416016,-12.822303771972656,-8.748764991760254,-18.595958709716797,-30.362171173095703,-12.551368713378906,-11.596290588378906,-12.936984062194824,-35.82291793823242,-42.791900634765625,-35.81134033203125,-32.65833282470703,-27.419830322265625,-11.093391418457031,-10.386038780212402,-13.064208984375,-15.769536972045898,1.0844783782958984,-14.212574005126953,-20.20736312866211,-25.47753143310547,0.6514268517494202,-18.041057586669922,-12.048754692077637,-8.185469627380371,anger
4,0.10995670995670996,0.13412698412698412,0.2292207792207792,0.25,0.18946608946608948,0.26277056277056277,0.08178219944238663,0.12133556604385376,0.13123081624507904,0.07180525362491608,0.05810015648603439,0.048611026257276535,836.8181818181818,684.090909090909,1904.3181818181818,1089.7727272727273,704.7727272727273,1398.4090909090908,1253.6363636363635,1164.5454545454545,4020.2272727272725,1843.8636363636363,1178.8636363636363,2475.4545454545455,1692.7272727272727,1972.7272727272725,6592.727272727272,4543.636363636363,2168.409090909091,5786.136363636363,3468.181818181818,4053.6363636363635,7999.090909090909,7100.227272727272,4620.0,7641.136363636363,54.25482177734375,103.63330841064453,120.34034729003906,120.00027465820312,57.33206558227539,32.636837005615234,110.40782928466797,79.99571228027344,-1.7612524032592773,56.46411895751953,100.3126220703125,25.968265533447266,-68.98867797851562,-63.904212951660156,-37.76924133300781,-31.18770980834961,-30.021766662597656,5.13494873046875,-40.96326446533203,-35.35575866699219,-28.617801666259766,-31.978403091430664,-32.46275329589844,26.596651077270508,-46.167701721191406,-57.605682373046875,-21.580650329589844,-26.620201110839844,-23.25231170654297,19.61499786376953,-9.800846099853516,-25.55140495300293,-23.000518798828125,-1.0127507448196411,-6.029142379760742,-0.5142786502838135,-28.725337982177734,-51.00579071044922,-54.43439865112305,-36.73548889160156,-29.350568771362305,-44.14736557006836,-8.65325927734375,-24.350448608398438,-19.80442237854004,-15.453042030334473,-12.650671005249023,-12.755119323730469,-38.2068977355957,-37.58024597167969,-33.99113845825195,-27.753910064697266,-29.150188446044922,-11.394126892089844,-0.3435162603855133,-9.799505233764648,-6.756659507751465,-2.195673942565918,-6.048809051513672,-22.747177124023438,-14.615823745727539,-28.009319305419922,-24.688297271728516,-22.468027114868164,-20.814289093017578,-51.180633544921875,13.890405654907227,-2.51906681060791,1.9699571132659912,1.3265951871871948,11.61136245727539,-11.110879898071289,-14.610568046569824,-8.17771053314209,-7.217812538146973,-12.227689743041992,-0.6338904500007629,-14.886892318725586,anger
5,0.22353972501614838,0.2353511119313463,0.2159730552735997,0.19742548675832794,0.20314662729537694,0.1536864445879856,0.055094591729099446,0.06221731180586706,0.07910130847002646,0.08928247688581573,0.07772796618215622,0.056929002786557666,729.4384977392267,1108.9092922395496,949.1856602380732,1129.2562517301835,1186.2277383039586,1023.452062378887,1230.9910491833532,2782.446710344191,2161.864445879856,1879.0417089600442,1875.989665036449,2031.6439051397988,3164.9695487681092,3801.8293808249514,3278.912521915659,2823.140629325459,3292.138045584571,3835.401863984497,5211.8736735258835,6327.904401587155,4837.489618898218,3858.8008673987265,5192.544062009781,7067.516379071699,1.9157499074935913,100.52225494384766,133.36940002441406,121.42069244384766,106.90042114257812,86.1782455444336,77.82749938964844,39.33894348144531,58.376956939697266,85.44939422607422,52.61705780029297,51.57344055175781,-13.87564468383789,-25.25733184814453,-54.74430465698242,-89.30502319335938,-57.522789001464844,-37.39747619628906,-5.554295063018799,18.781105041503906,-12.456541061401367,3.9433610439300537,-19.143444061279297,-21.379112243652344,-50.27930450439453,-31.170467376708984,-37.970481872558594,-41.958709716796875,-13.033025741577148,-28.23688507080078,-14.662196159362793,-49.36701202392578,-48.20919418334961,-23.42361831665039,-20.106346130371094,-25.3361759185791,7.784514427185059,-11.311868667602539,-22.815486907958984,-22.439666748046875,-17.186294555664062,-15.042173385620117,2.233063220977783,-8.981685638427734,-17.688817977905273,-21.74489402770996,-25.969528198242188,-22.390378952026367,-14.036069869995117,-22.888092041015625,-13.336468696594238,-23.557666778564453,-16.823562622070312,-19.504596710205078,-5.081193923950195,-4.961597442626953,-8.045945167541504,1.664623737335205,8.755828857421875,-5.534019947052002,-4.957598686218262,-18.422210693359375,-16.36246109008789,-27.665395736694336,-25.604717254638672,-28.774799346923828,-0.20573920011520386,1.116210699081421,5.553483963012695,0.22922906279563904,-2.186896324157715,2.7694430351257324,-4.903578758239746,-19.655567169189453,-13.06165599822998,-7.372952938079834,4.304956912994385,-1.2686843872070312,anger
6,0.12096604091963721,0.08774520143429657,0.12687196793925332,0.169830556141461,0.17454123602615482,0.12001687407719891,0.09960638731718063,0.08505437523126602,0.07455728948116302,0.075099878013134,0.06030046567320824,0.04249381646513939,782.1292976165366,448.0383885256275,607.7198903184983,1335.5884834423118,705.3891584053997,635.6253954861844,2547.92765239401,634.0750896435352,1479.7669268086902,3296.725374393588,2242.5174013921114,1165.0548407508966,5645.438726007172,2251.819236448007,3000.616958447585,5702.800042185193,4771.066230753006,2171.9784855515713,7949.968361105252,4440.075933347395,6690.344863952753,7797.263235604303,7244.579202699852,4504.4136258173385,156.15582275390625,86.84204864501953,166.0267333984375,131.81092834472656,138.78604125976562,95.4311752319336,37.73743438720703,89.23204040527344,66.04759216308594,17.58989715576172,53.86531066894531,98.16812133789062,0.9665508270263672,20.396316528320312,-23.021787643432617,-15.860527038574219,10.848057746887207,-27.508798599243164,-8.395325660705566,12.118612289428711,-3.226897954940796,-8.120233535766602,-4.142275333404541,-23.875240325927734,-34.448577880859375,-36.32505798339844,-4.965336322784424,-38.339141845703125,-49.2347297668457,-23.32042694091797,-31.522506713867188,-66.4330062866211,-36.00411605834961,-39.57141876220703,-23.068944931030273,-16.962230682373047,-29.76741600036621,-15.779411315917969,-28.205995559692383,-44.63713836669922,-13.047350883483887,-15.894073486328125,-18.605083465576172,-5.1995344161987305,-22.80147933959961,-22.275978088378906,-17.423316955566406,-23.91714859008789,-29.796920776367188,-30.48590660095215,-33.7675666809082,-25.980480194091797,-30.45357894897461,-25.08221435546875,-15.773797988891602,-18.299575805664062,-19.844926834106445,-26.89950180053711,-25.819061279296875,-3.873079776763916,-25.647098541259766,-33.2691650390625,-42.611305236816406,-30.010622024536133,-23.992752075195312,-21.263179779052734,-15.565322875976562,-10.255838394165039,-7.94539737701416,-7.959046363830566,-6.663794040679932,-2.3218765258789062,-28.01417350769043,-22.29802894592285,-18.548707962036133,-18.248584747314453,-6.321010112762451,-16.38669204711914,anger
7,0.36129482657260437,0.2620517342739565,0.1309156378600823,0.17096560846560846,0.1753747795414462,0.09354791299235744,0.06011448800563812,0.051293909549713135,0.05223897472023964,0.04217752814292908,0.06704316288232803,0.07199420779943466,2722.222222222222,984.375,989.2361111111112,639.2361111111112,980.3240740740741,725.925925925926,4362.847222222223,1775.1157407407409,2217.476851851852,1139.1203703703704,1721.6435185185187,1391.087962962963,6893.865740740741,3941.550925925926,3758.4490740740744,3729.2824074074074,3030.0925925925926,2726.2731481481483,8276.041666666668,7273.032407407408,6390.740740740741,7166.898148148149,6328.356481481482,3837.8472222222226,139.89527893066406,115.29686737060547,111.98509979248047,82.9857177734375,104.64556884765625,135.23228454589844,-21.016225814819336,46.438499450683594,33.23720169067383,62.11502456665039,50.22491455078125,89.8202133178711,-9.513775825500488,-33.717491149902344,-57.17955017089844,0.7851139307022095,-52.61245346069336,-60.11504364013672,1.8008999824523926,-41.63864517211914,-35.58207702636719,-40.786277770996094,-30.061450958251953,-15.462834358215332,-30.105566024780273,-46.29771423339844,-54.64657211303711,-56.268959045410156,-22.650920867919922,-27.331674575805664,-46.65922927856445,-33.109832763671875,-42.612335205078125,-32.90308380126953,-40.56710433959961,-70.56720733642578,-42.315895080566406,-20.33730697631836,-28.561107635498047,-20.531734466552734,-30.524553298950195,-23.637008666992188,-23.19391441345215,-30.005754470825195,-20.410306930541992,-21.642953872680664,-18.27301788330078,-27.07393455505371,-56.95763397216797,-47.859161376953125,-26.390869140625,-52.662147521972656,-32.01478576660156,-37.18708038330078,-37.2669677734375,-9.84016227722168,-11.68563175201416,-12.484550476074219,-4.033223628997803,1.835015058517456,-42.355865478515625,-23.078840255737305,-28.70111656188965,-25.992788314819336,-37.06340408325195,-50.57609176635742,-23.2050838470459,-23.769695281982422,-23.30767822265625,-12.847908020019531,-17.753707885742188,-10.471410751342773,-31.776710510253906,-27.156635284423828,-10.148536682128906,-8.25455093383789,-7.8614606857299805,-16.04141616821289,anger
8,0.23423298089408273,0.14431459840474867,0.13109812650714153,0.16485809682804675,0.19031719532554256,0.1810888517900204,0.1033712647761625,0.06456821582972973,0.0940482517694183,0.10522052075290916,0.10170542489963177,0.08952125867822212,1062.4165275459097,1019.4699499165274,2061.4357262103504,1447.9131886477462,946.8697829716193,917.2161936560934,1454.048414023372,3488.89816360601,3246.556761268781,2817.090984974958,3614.6702838063434,1690.2545909849748,4901.022537562604,5244.595158597663,5249.707846410684,4041.0684474123536,6095.346410684474,4256.82387312187,7794.803839732887,7457.366444073455,7162.875626043405,6224.1861435726205,7521.786310517528,6479.820534223705,169.18849182128906,110.04722595214844,106.66878509521484,134.4312286376953,159.30908203125,149.58421325683594,54.98076248168945,32.00654602050781,4.792233943939209,18.166362762451172,25.216217041015625,54.27747344970703,-22.069400787353516,-1.020240068435669,0.39785832166671753,-36.45646667480469,6.887153625488281,-17.187023162841797,-68.79776000976562,6.146862983703613,43.9764404296875,11.48356819152832,-18.47259521484375,-25.90392303466797,-40.26769256591797,-42.186912536621094,-21.920230865478516,-28.80573844909668,-68.61808013916016,-62.0640754699707,-8.613761901855469,-16.582294464111328,-38.6444206237793,-31.675079345703125,-29.344268798828125,-14.137533187866211,-6.529991149902344,-21.377918243408203,-28.930171966552734,-33.02989196777344,-18.88697052001953,-11.418573379516602,-21.548477172851562,-24.56085968017578,-1.51397705078125,-22.341859817504883,-5.420217990875244,-18.078311920166016,-41.52568054199219,-20.66868019104004,-29.794885635375977,-19.463275909423828,-33.322139739990234,-22.92207145690918,-3.1006226539611816,-8.283318519592285,-15.928741455078125,-3.769085645675659,-18.338777542114258,4.512452125549316,-31.41012191772461,-18.97128677368164,-28.813289642333984,-24.930688858032227,-33.89344787597656,-13.889423370361328,-16.04192352294922,-15.936738014221191,-17.421615600585938,-13.092435836791992,-4.254026412963867,-21.78058624267578,-15.427783966064453,-20.452428817749023,-20.76004409790039,-1.994053602218628,-8.099300384521484,-9.756317138671875,anger
9,0.11399507344220418,0.10911413192226986,0.18210017334184836,0.23150260012772558,0.18000182465103548,0.10861235288751027,0.08627967156336423,0.07329857030013909,0.053756787228695146,0.08393457848130076,0.08282419914023223,0.05570718774922519,1133.5804214943892,492.86105282364747,895.196606149074,923.3600948818539,1076.247605145516,601.4916522215126,2448.2118419852204,958.5644557978287,1941.269044795183,2114.2733327251162,3588.8331356628046,939.453517014871,6128.576316029559,2086.1098439923367,3802.0709789252805,5815.7604233190405,6304.598120609434,2291.300976188304,7642.363835416477,3923.7774838062223,6378.024359091324,7662.480613082748,7688.632424048901,5377.214670194326,140.06494140625,83.881591796875,111.63795471191406,121.76640319824219,155.54652404785156,80.17669677734375,41.19999694824219,94.36235046386719,58.009193420410156,41.67225646972656,35.838104248046875,98.76232147216797,-11.311662673950195,-16.114648818969727,-31.129549026489258,-11.938680648803711,1.078554391860962,-9.689936637878418,-42.32551193237305,3.5547361373901367,-2.587904214859009,-34.01211929321289,-37.94517517089844,-17.1816349029541,-26.13142967224121,-42.70459747314453,-4.560144424438477,-33.36095428466797,-57.19446563720703,-43.499244689941406,-3.448004722595215,-29.511762619018555,-10.604159355163574,-13.189273834228516,-10.499907493591309,-27.459503173828125,-51.34040069580078,-28.430084228515625,-47.472999572753906,-43.47492980957031,-22.58639907836914,-23.29945945739746,-11.583449363708496,5.715153217315674,-19.32669448852539,-20.117557525634766,-7.212484359741211,0.9411596059799194,-33.275718688964844,-26.697711944580078,-32.25681686401367,-24.09618377685547,-31.300277709960938,-31.286893844604492,-18.51089096069336,-28.084354400634766,-11.454484939575195,-18.64841651916504,-13.164528846740723,-10.479288101196289,-17.628116607666016,-37.72296905517578,-29.882823944091797,-37.37223815917969,-30.66460609436035,-14.894224166870117,-5.117521286010742,-21.88135528564453,-9.19796371459961,-12.862556457519531,-2.4889323711395264,-17.63970184326172,-5.794310569763184,7.299001693725586,-2.9228062629699707,-4.83746862411499,0.41632193326950073,-1.4677228927612305,anger
